HospitalCode,TypeDescription,Age,ServiceSupport,AssetCondition,ServiceIntention,FrequencyMaintenanceRequirement,MaintenanceComplexity,TotalDowntime,AlternativeBackup,Operations,MaintenanceCost,Make,Model,Manufacturer,Brand,PurchaseDate,MonthsToFailure,FailureClass
PRK319,Physiologic Monitoring System,2,0,0,1,1,1,7.98,0,2,152.75,Japan,Life Scope #508,Nihon Kohden Corp,Nihon Kohden,2005-12-21,39,2
PRK358,Defibrillator,6,0,0,3,1,1,223.77,0,2,662.44,Netherlands,HeartStart XL #659,Koninklijke Philips N.V.,HeartStart,2019-06-20,13,2
PRK330,Infusion Pump,30,1,0,2,1,1,0.0,0,2,0.0,Ireland,Alaris GP #341,Medtronic,Alaris,2008-04-18,,1
PRK341,Physiologic Monitoring System,2,0,0,1,1,1,16.82,0,2,5087.16,Japan,Life Scope #676,Nihon Kohden Corp,Nihon Kohden,2013-09-26,15,2
PRK311,Ventilator,10,1,0,3,1,1,139.0,0,2,246.93,USA,Smartvent 7900 #678,Datex-Ohmeda Inc,Smartvent,1994-06-18,36,2
PRK319,Infusion Pump,5,1,0,2,1,1,222.19,0,2,4.71,Ireland,Alaris GP #124,Medtronic,Alaris,2002-12-09,15,2
PRK342,Infusion Pump,28,1,1,2,1,1,0.0,1,2,0.0,Germany,Infusomat Space #3,B. Braun Melsungen AG,Infusomat,2014-07-13,,1
PRK340,Infusion Pump,11,0,0,2,2,1,0.0,0,2,0.0,Ireland,Alaris GP #854,Medtronic,Alaris,2017-02-12,,1
PRK342,Infusion Pump,5,0,0,2,1,1,55.81,0,2,4588.79,Ireland,Alaris GP #773,Medtronic,Alaris,2009-02-12,51,2
PRK340,Infusion Pump,6,0,0,2,1,1,102.65,0,2,19.88,Germany,Infusomat Space #253,B. Braun Melsungen AG,Infusomat,2014-01-26,12,3
PRK340,Infusion Pump,1,0,0,2,2,1,0.0,0,2,0.0,Ireland,Alaris GP #448,Medtronic,Alaris,2007-02-14,,1
PRK358,Infusion Pump,10,0,0,2,1,1,1.18,0,2,412.79,Ireland,Alaris GP #241,Medtronic,Alaris,2006-02-14,34,3
PRK330,Physiologic Monitoring System,10,1,0,1,1,1,73.77,0,2,236.68,USA,CARESCAPE #2,GE Healthcare,GE,2010-07-08,44,3
PRK358,Infusion Pump,2,1,0,2,1,1,40.5,0,2,18724.72,USA,Sigma Spectrum #354,Baxter Healthcare Corp,Sigma,2012-07-03,31,2
PRK320,Infusion Pump,12,1,0,2,1,1,30.0,0,2,0.0,Ireland,Alaris GP #228,Medtronic,Alaris,2004-08-18,7,3
PRK320,Physiologic Monitoring System,22,1,1,1,1,1,2.84,0,2,15126.7,Netherlands,IntelliVue #384,Koninklijke Philips N.V.,Philips,2017-04-23,20,2
PRK350,Infusion Pump,3,0,0,2,1,1,330.94,0,1,98267.94,Germany,Infusomat Space #997,B. Braun Melsungen AG,Infusomat,2008-07-09,17,2
PRK300,Infusion Pump,12,1,0,2,1,1,58.75,1,2,36.48,Germany,Infusomat Space #655,B. Braun Melsungen AG,Infusomat,2016-11-19,24,2
PRK312,Infusion Pump,13,1,1,2,1,1,0.0,0,2,0.0,Ireland,Alaris GP #518,Medtronic,Alaris,2016-02-22,,1
PRK300,Infusion Pump,9,0,0,2,1,1,632.15,0,2,457.46,Germany,Infusomat Space #689,B. Braun Melsungen AG,Infusomat,2000-02-20,46,3
PRK333,Infusion Pump,10,1,0,2,1,1,0.0,1,2,0.0,Germany,Infusomat Space #499,B. Braun Melsungen AG,Infusomat,2006-12-05,35,3
PRK341,Infusion Pump,5,1,0,2,1,1,286.79,0,2,8435.52,Ireland,Alaris GP #681,Medtronic,Alaris,2012-02-20,10,2
PRK300,Infusion Pump,1,1,0,2,1,1,0.0,1,2,0.0,Germany,Infusomat Space #516,B. Braun Melsungen AG,Infusomat,2004-10-15,,1
PRK312,Radiographic System,10,1,0,1,1,1,0.0,0,1,0.0,Netherlands,DigitalDiagnost #534,Koninklijke Philips N.V.,Philips,2014-05-01,,1
PRK319,Defibrillator,15,1,0,3,1,1,0.0,0,2,0.0,USA,Lifepak 20e #934,Physio-Control Inc,Lifepak,2005-09-17,,1
PRK319,Infusion Pump,4,0,0,2,1,1,0.0,0,2,0.0,USA,Sigma Spectrum #235,Baxter Healthcare Corp,Sigma,2015-08-06,,1
PRK310,Infusion Pump,5,0,0,2,1,1,42.57,1,2,1096.62,USA,Sigma Spectrum #722,Baxter Healthcare Corp,Sigma,2018-04-14,45,3
PRK312,Infusion Pump,4,1,0,2,1,1,0.0,1,2,0.0,USA,Sigma Spectrum #245,Baxter Healthcare Corp,Sigma,2008-08-09,,1
PRK358,Ventilator,11,1,0,3,2,1,0.54,0,2,36.74,USA,Smartvent 7900 #132,Datex-Ohmeda Inc,Smartvent,2006-08-06,11,3
PRK342,Ventilator,10,1,1,3,1,1,282.94,0,2,117.63,USA,Smartvent 7900 #948,Datex-Ohmeda Inc,Smartvent,2008-07-19,35,3
PRK319,Infusion Pump,4,0,0,2,1,1,298.75,0,2,0.0,USA,Sigma Spectrum #741,Baxter Healthcare Corp,Sigma,2011-05-23,37,2
PRK319,Infusion Pump,8,1,0,2,1,1,209.28,1,1,281.51,Germany,Infusomat Space #173,B. Braun Melsungen AG,Infusomat,2011-07-22,18,2
PRK300,Infusion Pump,8,1,0,2,1,1,0.0,1,2,0.0,Germany,Infusomat Space #886,B. Braun Melsungen AG,Infusomat,1999-12-24,,1
PRK320,Defibrillator,11,1,0,3,1,1,10.3,1,2,248.33,Netherlands,HeartStart XL #453,Koninklijke Philips N.V.,HeartStart,2003-02-02,21,2
PRK326,Defibrillator,6,0,0,3,1,1,29.31,0,2,0.0,USA,Lifepak 20e #354,Physio-Control Inc,Lifepak,2018-01-26,13,2
PRK358,Infusion Pump,17,0,0,2,1,1,0.0,1,2,0.0,Ireland,Alaris GP #815,Medtronic,Alaris,1996-08-19,,1
PRK342,Physiologic Monitoring System,11,1,0,1,1,1,1.61,0,2,36.29,Japan,Life Scope #600,Nihon Kohden Corp,Nihon Kohden,2015-10-29,7,3
PRK333,Infusion Pump,17,1,0,2,1,1,18.63,0,2,1400.17,Ireland,Alaris GP #522,Medtronic,Alaris,2012-12-22,11,2
PRK311,Physiologic Monitoring System,10,1,0,1,1,1,74.17,0,2,445.21,Netherlands,IntelliVue #490,Koninklijke Philips N.V.,Philips,2011-03-31,18,2
PRK341,Defibrillator,11,1,0,3,1,1,0.0,0,2,0.0,USA,Lifepak 20e #956,Physio-Control Inc,Lifepak,2016-07-29,,1
PRK358,Infusion Pump,2,0,0,2,1,1,0.0,0,2,0.0,Germany,Infusomat Space #357,B. Braun Melsungen AG,Infusomat,2018-01-20,,1
PRK300,Infusion Pump,10,0,0,2,1,1,17.6,0,2,422.47,USA,Sigma Spectrum #968,Baxter Healthcare Corp,Sigma,1994-12-18,26,2
PRK358,Physiologic Monitoring System,8,1,0,1,1,1,0.0,0,2,0.0,Netherlands,IntelliVue #486,Koninklijke Philips N.V.,Philips,2012-09-18,,1
PRK312,Infusion Pump,18,1,2,2,1,1,94.88,1,2,745.88,Ireland,Alaris GP #840,Medtronic,Alaris,2007-01-29,21,2
PRK342,Ventilator,17,1,0,3,1,1,0.0,0,2,0.0,Germany,Evita V500 #52,Drager Medical AG & Co KGaA,Evita,2014-06-10,,1
PRK312,Infusion Pump,20,1,0,2,1,1,79.66,0,2,367.84,Ireland,Alaris GP #406,Medtronic,Alaris,2006-08-22,15,2
PRK341,Defibrillator,5,1,0,3,1,1,236.98,0,2,205.1,USA,Lifepak 20e #467,Physio-Control Inc,Lifepak,2013-05-13,31,2
PRK319,Infusion Pump,8,1,0,2,1,1,150.8,0,1,289.79,USA,Sigma Spectrum #853,Baxter Healthcare Corp,Sigma,2008-09-10,37,2
PRK340,Infusion Pump,21,1,0,2,1,1,6.97,0,2,230.2,USA,Sigma Spectrum #146,Baxter Healthcare Corp,Sigma,2009-12-14,22,3
PRK341,Infusion Pump,5,0,0,2,1,1,10.61,0,2,281.38,Germany,Infusomat Space #691,B. Braun Melsungen AG,Infusomat,2001-03-01,26,2
PRK341,Infusion Pump,19,1,0,2,1,1,0.0,0,2,0.0,Germany,Infusomat Space #911,B. Braun Melsungen AG,Infusomat,2008-06-19,,1
PRK342,Infusion Pump,17,1,1,2,1,1,11.39,0,2,2359.45,Ireland,Alaris GP #885,Medtronic,Alaris,2007-11-19,58,2
PRK300,Physiologic Monitoring System,8,0,0,1,1,1,64.53,1,2,5433.3,USA,CARESCAPE #470,GE Healthcare,GE,2007-12-28,39,2
PRK342,Infusion Pump,25,1,1,2,1,1,0.0,0,2,155.41,USA,Sigma Spectrum #255,Baxter Healthcare Corp,Sigma,2006-03-09,17,2
PRK311,Infusion Pump,18,1,0,2,1,1,618.31,1,2,25.48,Germany,Infusomat Space #840,B. Braun Melsungen AG,Infusomat,2013-12-12,27,2
PRK342,Infusion Pump,3,0,0,2,1,1,242.34,0,2,3973.16,Germany,Infusomat Space #97,B. Braun Melsungen AG,Infusomat,2003-09-04,47,2
PRK311,Infusion Pump,22,1,2,2,1,1,1309.63,1,2,94250.89,USA,Sigma Spectrum #888,Baxter Healthcare Corp,Sigma,2001-04-25,7,2
PRK333,Defibrillator,8,1,0,3,1,1,8.78,0,2,2208.35,USA,Lifepak 20e #551,Physio-Control Inc,Lifepak,2007-08-22,38,3
PRK326,Sphygmomanometers,11,0,0,1,1,1,0.0,0,2,0.0,Malaysia,MV-BP100 #212,Med-Vantage Sdn Bhd,MedVantage,2012-02-15,,1
PRK360,Infusion Pump,11,1,0,2,1,1,8.98,0,2,1094.43,USA,Sigma Spectrum #463,Baxter Healthcare Corp,Sigma,2006-05-28,33,2
PRK341,Physiologic Monitoring System,13,1,0,1,1,1,951.22,0,2,936.54,USA,CARESCAPE #239,GE Healthcare,GE,2020-04-25,15,3
PRK310,Physiologic Monitoring System,21,0,0,1,1,1,0.76,1,2,600.6,Japan,Life Scope #588,Nihon Kohden Corp,Nihon Kohden,2020-02-21,18,3
PRK342,Radiographic System,11,1,0,1,1,1,0.0,0,2,0.0,Netherlands,DigitalDiagnost #256,Koninklijke Philips N.V.,Philips,2013-01-13,,1
PRK312,Infusion Pump,8,1,0,2,1,1,0.0,0,2,0.0,Ireland,Alaris GP #872,Medtronic,Alaris,2012-04-13,,1
PRK319,Infusion Pump,4,1,0,2,1,1,199.41,1,2,0.0,Germany,Infusomat Space #890,B. Braun Melsungen AG,Infusomat,2019-07-23,20,2
PRK326,Infusion Pump,6,1,0,2,1,1,0.0,1,2,0.0,Germany,Infusomat Space #835,B. Braun Melsungen AG,Infusomat,2017-04-22,,1
PRK342,Defibrillator,17,1,0,3,1,1,133.27,0,2,2271.42,USA,Lifepak 20e #479,Physio-Control Inc,Lifepak,1999-04-26,19,2
PRK358,Physiologic Monitoring System,19,1,0,1,2,1,4661.04,0,2,17070.24,Netherlands,IntelliVue #77,Koninklijke Philips N.V.,Philips,2000-09-09,23,2
PRK358,Infusion Pump,6,0,0,2,1,1,1607.21,1,2,3434.36,Ireland,Alaris GP #77,Medtronic,Alaris,2003-04-29,16,2
PRK312,Infusion Pump,15,0,0,2,1,1,167.57,1,2,3.13,Ireland,Alaris GP #153,Medtronic,Alaris,2020-05-12,15,3
PRK300,Physiologic Monitoring System,5,1,0,1,1,1,0.0,1,2,0.0,Japan,Life Scope #217,Nihon Kohden Corp,Nihon Kohden,2015-08-24,,1
PRK358,Defibrillator,2,0,0,3,1,1,863.17,1,2,761.03,USA,Lifepak 20e #686,Physio-Control Inc,Lifepak,2014-01-01,48,2
PRK319,Infusion Pump,2,1,0,2,1,1,983.43,0,2,30988.72,Germany,Infusomat Space #181,B. Braun Melsungen AG,Infusomat,2019-10-07,31,2
PRK341,Physiologic Monitoring System,18,0,0,1,1,1,73.74,0,2,263.28,USA,CARESCAPE #540,GE Healthcare,GE,2010-08-31,34,3
PRK360,Infusion Pump,2,0,0,2,1,1,67.53,0,1,0.0,USA,Sigma Spectrum #847,Baxter Healthcare Corp,Sigma,2007-06-09,36,2
PRK312,Infusion Pump,14,1,0,2,1,1,0.0,0,2,0.0,Ireland,Alaris GP #174,Medtronic,Alaris,2006-01-20,,1
PRK326,Infusion Pump,10,0,0,2,1,1,106.64,1,2,28093.97,Germany,Infusomat Space #365,B. Braun Melsungen AG,Infusomat,2003-10-27,12,3
PRK358,Ventilator,19,1,0,3,1,1,0.0,0,2,0.0,USA,Carestation 650 #23,Datex-Ohmeda Inc,Carestation,2005-07-27,,1
PRK341,Sphygmomanometers,9,1,0,1,1,1,356.5,0,2,193.33,USA,DS66 #862,Welch Allyn Inc,Welch Allyn,2016-05-31,57,2
PRK358,Infusion Pump,12,1,0,2,1,1,1581.05,0,2,28194.49,USA,Sigma Spectrum #293,Baxter Healthcare Corp,Sigma,2008-08-13,43,2
PRK341,Infusion Pump,10,1,0,2,1,1,561.13,0,2,34.75,USA,Sigma Spectrum #446,Baxter Healthcare Corp,Sigma,1996-02-23,2,2
PRK319,Infusion Pump,11,1,0,2,1,1,405.53,0,2,56.32,Ireland,Alaris GP #253,Medtronic,Alaris,2000-09-03,42,3
PRK350,Infusion Pump,8,1,0,2,1,1,40.39,0,2,54.44,Germany,Infusomat Space #802,B. Braun Melsungen AG,Infusomat,2010-12-20,23,2
PRK342,Infusion Pump,12,1,0,2,1,1,29.23,0,2,965.92,Germany,Infusomat Space #116,B. Braun Melsungen AG,Infusomat,2014-11-10,18,2
PRK358,Infusion Pump,7,0,0,2,1,1,233.56,0,2,341.37,USA,Sigma Spectrum #923,Baxter Healthcare Corp,Sigma,2014-02-02,22,2
PRK333,Infusion Pump,16,1,0,2,1,1,173.01,0,2,164.24,Ireland,Alaris GP #985,Medtronic,Alaris,2011-04-04,23,2
PRK333,Infusion Pump,9,1,0,2,1,1,214.34,0,2,4922.05,Germany,Infusomat Space #993,B. Braun Melsungen AG,Infusomat,2004-01-17,33,2
PRK320,Infusion Pump,15,1,0,2,1,1,0.0,0,2,0.0,Ireland,Alaris GP #928,Medtronic,Alaris,1996-07-19,,1
PRK319,Ventilator,5,1,0,3,1,1,10.24,1,2,18316.84,USA,Carestation 650 #7,Datex-Ohmeda Inc,Carestation,1998-01-20,29,3
PRK360,Infusion Pump,6,0,0,2,1,1,23.82,0,2,751.34,USA,Sigma Spectrum #177,Baxter Healthcare Corp,Sigma,2009-07-19,11,2
PRK360,Physiologic Monitoring System,2,1,0,1,1,1,217.14,1,2,3888.27,Netherlands,IntelliVue #233,Koninklijke Philips N.V.,Philips,2019-12-02,58,2
PRK333,Defibrillator,11,1,0,3,1,1,59.61,0,2,47.32,USA,Lifepak 20e #677,Physio-Control Inc,Lifepak,2012-12-31,14,2
PRK360,Physiologic Monitoring System,11,1,0,1,2,1,938.53,0,2,3449.47,Japan,Life Scope #597,Nihon Kohden Corp,Nihon Kohden,2004-08-16,9,2
PRK320,Infusion Pump,6,1,0,2,1,1,9.49,0,2,0.0,Germany,Infusomat Space #774,B. Braun Melsungen AG,Infusomat,2019-09-03,34,2
PRK358,Infusion Pump,9,0,0,2,1,1,9.72,1,2,106.66,USA,Sigma Spectrum #650,Baxter Healthcare Corp,Sigma,2006-10-10,23,3
PRK341,Physiologic Monitoring System,4,1,0,1,1,1,39.29,1,2,2639.14,Japan,Life Scope #506,Nihon Kohden Corp,Nihon Kohden,2004-11-22,37,3
PRK342,Infusion Pump,17,1,0,2,1,1,21.46,0,2,1152.92,Ireland,Alaris GP #896,Medtronic,Alaris,2001-04-03,28,2
PRK342,Infusion Pump,17,1,1,2,1,1,13.23,0,2,1904.8,Germany,Infusomat Space #508,B. Braun Melsungen AG,Infusomat,2015-07-28,7,2
PRK341,Infusion Pump,8,1,0,2,1,1,65.51,0,2,5837.06,USA,Sigma Spectrum #468,Baxter Healthcare Corp,Sigma,2012-06-17,18,2
PRK358,Infusion Pump,7,1,0,2,2,1,0.0,0,2,0.0,USA,Sigma Spectrum #284,Baxter Healthcare Corp,Sigma,2003-03-10,,1
PRK326,Infusion Pump,2,0,0,2,1,1,0.0,0,2,0.0,Ireland,Alaris GP #882,Medtronic,Alaris,2007-06-29,,1
PRK358,Physiologic Monitoring System,15,1,0,1,1,1,0.0,1,2,0.0,Netherlands,IntelliVue #709,Koninklijke Philips N.V.,Philips,2017-05-16,,1
PRK312,Infusion Pump,4,1,0,2,1,1,0.0,0,2,0.0,USA,Sigma Spectrum #707,Baxter Healthcare Corp,Sigma,2009-02-16,,1
PRK312,Infusion Pump,16,0,0,2,1,1,34.2,1,2,456.24,Ireland,Alaris GP #7,Medtronic,Alaris,2016-12-15,29,2
PRK342,Ventilator,2,1,0,3,2,1,12.66,1,2,112.35,UK,Blease 8200p #9,Blease Medical Equipment Ltd,Blease,2007-11-11,48,2
PRK342,Infusion Pump,4,0,0,2,1,1,0.0,0,2,0.0,USA,Sigma Spectrum #538,Baxter Healthcare Corp,Sigma,2007-11-05,,1
PRK358,Physiologic Monitoring System,3,1,0,1,1,1,6.1,0,2,304.74,USA,CARESCAPE #611,GE Healthcare,GE,2015-09-21,37,2
PRK319,Infusion Pump,4,0,0,2,1,1,1361.44,1,2,333.21,Germany,Infusomat Space #405,B. Braun Melsungen AG,Infusomat,1999-09-16,26,3
PRK300,Infusion Pump,30,0,1,2,1,1,271.33,0,2,311.72,Ireland,Alaris GP #751,Medtronic,Alaris,2015-01-26,8,2
PRK333,Defibrillator,8,1,0,3,1,1,4570.15,0,2,1146.9,Netherlands,HeartStart XL #842,Koninklijke Philips N.V.,HeartStart,2015-06-27,47,2
PRK358,Infusion Pump,13,1,0,2,1,1,65.57,1,2,653.67,Germany,Infusomat Space #478,B. Braun Melsungen AG,Infusomat,2013-01-11,21,2
PRK360,Infusion Pump,3,0,0,2,1,1,29.18,0,2,1541.59,USA,Sigma Spectrum #844,Baxter Healthcare Corp,Sigma,2013-12-05,51,2
PRK358,Defibrillator,5,1,0,3,1,1,11.61,1,2,270.69,Netherlands,HeartStart XL #259,Koninklijke Philips N.V.,HeartStart,2009-11-10,43,2
PRK333,Physiologic Monitoring System,27,1,0,1,1,1,124.62,0,2,9.49,Netherlands,IntelliVue #574,Koninklijke Philips N.V.,Philips,2003-05-11,5,2
PRK358,Physiologic Monitoring System,8,0,0,1,1,1,24.39,0,2,3633.91,USA,CARESCAPE #267,GE Healthcare,GE,2000-10-27,17,3
PRK319,Infusion Pump,10,1,0,2,1,1,9.7,0,2,110.11,USA,Sigma Spectrum #295,Baxter Healthcare Corp,Sigma,2010-11-24,12,2
PRK358,Infusion Pump,12,1,0,2,1,1,591.93,0,2,1263.77,Ireland,Alaris GP #676,Medtronic,Alaris,2008-05-19,12,3
PRK340,Physiologic Monitoring System,24,1,2,1,2,1,58.57,0,2,659.61,USA,CARESCAPE #595,GE Healthcare,GE,2016-12-20,8,2
PRK326,Infusion Pump,1,1,1,2,1,1,0.0,0,2,0.0,Ireland,Alaris GP #484,Medtronic,Alaris,2020-03-17,,1
PRK341,Infusion Pump,18,1,0,2,1,1,81.16,0,2,1.39,Germany,Infusomat Space #585,B. Braun Melsungen AG,Infusomat,1998-02-22,2,3
PRK350,Ventilator,20,0,1,3,1,1,114.8,0,2,0.0,USA,Smartvent 7900 #460,Datex-Ohmeda Inc,Smartvent,2007-06-26,17,3
PRK319,Infusion Pump,13,1,0,2,1,1,0.0,0,2,0.0,Ireland,Alaris GP #562,Medtronic,Alaris,2014-02-05,,1
PRK310,Infusion Pump,7,0,0,2,1,1,0.0,0,2,0.0,Germany,Infusomat Space #651,B. Braun Melsungen AG,Infusomat,2018-11-24,,1
PRK342,Infusion Pump,11,1,0,2,1,1,1504.36,0,2,0.0,USA,Sigma Spectrum #475,Baxter Healthcare Corp,Sigma,2016-12-03,16,2
PRK360,Infusion Pump,3,1,0,2,1,1,50.19,0,1,13.98,Ireland,Alaris GP #729,Medtronic,Alaris,2014-08-19,40,2
PRK341,Physiologic Monitoring System,1,0,0,1,1,1,114.75,0,2,646.74,Netherlands,IntelliVue #152,Koninklijke Philips N.V.,Philips,2004-01-08,9,2
PRK311,Defibrillator,10,0,0,3,1,1,229.24,0,2,719.91,USA,Lifepak 20e #567,Physio-Control Inc,Lifepak,2006-06-26,38,2
PRK341,Infusion Pump,0,0,0,2,1,1,27.8,0,2,3384.53,Germany,Infusomat Space #574,B. Braun Melsungen AG,Infusomat,2010-05-20,58,2
PRK311,Infusion Pump,5,0,0,2,1,1,0.0,0,2,0.0,Ireland,Alaris GP #187,Medtronic,Alaris,2005-09-01,,1
PRK319,Infusion Pump,4,1,0,2,1,1,4.67,0,2,71.07,USA,Sigma Spectrum #366,Baxter Healthcare Corp,Sigma,2010-10-12,9,2
PRK300,Infusion Pump,7,1,0,2,1,1,8.89,0,2,751.52,USA,Sigma Spectrum #950,Baxter Healthcare Corp,Sigma,2018-10-06,26,3
PRK333,Infusion Pump,7,1,0,2,1,1,0.0,0,2,0.0,USA,Sigma Spectrum #499,Baxter Healthcare Corp,Sigma,2018-10-06,,1
PRK319,Defibrillator,3,0,0,3,1,1,0.0,1,2,0.0,Netherlands,HeartStart XL #741,Koninklijke Philips N.V.,HeartStart,2007-06-17,,1
PRK310,Physiologic Monitoring System,12,0,0,1,1,1,5.37,0,2,6169.77,Japan,Life Scope #765,Nihon Kohden Corp,Nihon Kohden,2011-08-02,13,2
PRK319,Infusion Pump,20,1,0,2,1,1,286.36,0,2,2398.55,USA,Sigma Spectrum #264,Baxter Healthcare Corp,Sigma,2014-07-23,25,3
PRK341,Radiographic System,3,0,0,1,1,1,774.73,0,2,15.53,Germany,Somatom #630,Siemens Healthineers,Siemens,2006-02-15,42,2
PRK319,Infusion Pump,3,0,0,2,1,1,10.15,0,2,689.54,USA,Sigma Spectrum #352,Baxter Healthcare Corp,Sigma,2018-04-24,23,2
PRK311,Sphygmomanometers,8,1,0,1,1,1,2.51,0,2,61.23,Malaysia,MV-BP100 #856,Med-Vantage Sdn Bhd,MedVantage,2001-09-17,30,2
PRK340,Infusion Pump,1,1,0,2,1,1,60.77,0,2,6.83,USA,Sigma Spectrum #996,Baxter Healthcare Corp,Sigma,1996-04-29,40,2
PRK342,Infusion Pump,8,1,0,2,1,1,0.0,0,2,0.0,Germany,Infusomat Space #310,B. Braun Melsungen AG,Infusomat,2007-03-04,,1
PRK358,Defibrillator,18,0,0,3,1,1,4.98,0,2,275.17,Netherlands,HeartStart XL #304,Koninklijke Philips N.V.,HeartStart,1998-10-29,16,2
PRK333,Infusion Pump,3,1,0,2,2,1,5.23,0,2,87116.54,USA,Sigma Spectrum #372,Baxter Healthcare Corp,Sigma,2008-07-31,5,2
PRK342,Infusion Pump,23,1,0,2,1,1,0.0,0,2,0.0,Germany,Infusomat Space #705,B. Braun Melsungen AG,Infusomat,1992-06-25,,1
PRK358,Infusion Pump,6,1,0,2,1,1,86.91,0,2,714.26,USA,Sigma Spectrum #377,Baxter Healthcare Corp,Sigma,2011-06-07,10,3
PRK341,Physiologic Monitoring System,7,0,0,1,1,1,9.02,0,2,1311.53,Netherlands,IntelliVue #416,Koninklijke Philips N.V.,Philips,2015-11-24,26,2
PRK333,Physiologic Monitoring System,5,0,0,1,1,1,266.2,0,2,280.84,USA,CARESCAPE #121,GE Healthcare,GE,2020-11-12,24,3
PRK300,Infusion Pump,15,1,0,2,1,1,201.34,0,2,1210.12,Germany,Infusomat Space #448,B. Braun Melsungen AG,Infusomat,2011-11-30,30,2
PRK319,Physiologic Monitoring System,9,1,0,1,2,1,804.87,0,2,124.31,USA,CARESCAPE #135,GE Healthcare,GE,2008-12-02,41,2
PRK319,Physiologic Monitoring System,6,1,0,1,1,1,392.97,0,2,0.0,Japan,Life Scope #680,Nihon Kohden Corp,Nihon Kohden,2015-04-07,41,2
PRK326,Infusion Pump,4,0,0,2,1,1,3.15,1,2,167.32,Ireland,Alaris GP #865,Medtronic,Alaris,2010-02-10,9,3
PRK360,Infusion Pump,10,1,0,2,1,1,33.05,1,1,33.58,USA,Sigma Spectrum #184,Baxter Healthcare Corp,Sigma,2019-09-26,38,2
PRK319,Infusion Pump,21,1,0,2,1,1,424.43,0,1,2528.94,USA,Sigma Spectrum #929,Baxter Healthcare Corp,Sigma,2010-09-17,12,2
PRK340,Infusion Pump,7,1,0,2,1,1,4.65,0,2,533.91,USA,Sigma Spectrum #914,Baxter Healthcare Corp,Sigma,2010-08-28,24,2
PRK360,Infusion Pump,9,0,0,2,1,1,27.65,0,2,0.0,Germany,Infusomat Space #138,B. Braun Melsungen AG,Infusomat,2003-01-18,44,3
PRK341,Infusion Pump,2,1,0,2,1,1,61.88,1,2,2367.65,Germany,Infusomat Space #423,B. Braun Melsungen AG,Infusomat,2016-01-10,52,2
PRK319,Infusion Pump,9,1,0,2,1,1,49.91,0,2,157.21,USA,Sigma Spectrum #76,Baxter Healthcare Corp,Sigma,2007-05-16,9,2
PRK360,Infusion Pump,30,1,0,2,1,1,92.97,0,2,0.63,USA,Sigma Spectrum #244,Baxter Healthcare Corp,Sigma,2015-06-09,5,2
PRK320,Physiologic Monitoring System,3,0,0,1,1,1,0.0,1,2,0.0,Japan,Life Scope #277,Nihon Kohden Corp,Nihon Kohden,2005-09-24,,1
PRK300,Infusion Pump,11,1,0,2,1,1,10.12,0,2,3517.67,Ireland,Alaris GP #96,Medtronic,Alaris,2006-05-21,3,2
PRK330,Radiographic System,5,1,0,1,1,1,0.0,0,2,0.0,Netherlands,DigitalDiagnost #801,Koninklijke Philips N.V.,Philips,2016-03-15,,1
PRK319,Defibrillator,2,1,0,3,1,1,39.57,0,2,36.36,Netherlands,HeartStart XL #806,Koninklijke Philips N.V.,HeartStart,2012-06-26,35,2
PRK358,Physiologic Monitoring System,6,0,0,1,1,1,2452.72,0,2,157.48,Netherlands,IntelliVue #709,Koninklijke Philips N.V.,Philips,2010-05-12,19,3
PRK319,Sphygmomanometers,30,0,0,1,1,1,7.4,1,2,3254.45,Malaysia,MV-BP100 #790,Med-Vantage Sdn Bhd,MedVantage,2018-10-22,7,2
PRK358,Defibrillator,11,0,0,3,1,1,0.0,0,2,0.0,Netherlands,HeartStart XL #983,Koninklijke Philips N.V.,HeartStart,2010-05-28,,1
PRK300,Infusion Pump,10,0,0,2,1,1,5.03,0,1,297.49,Ireland,Alaris GP #52,Medtronic,Alaris,2005-05-12,39,2
PRK358,Physiologic Monitoring System,3,1,0,1,1,1,105.53,1,2,1241.33,Japan,Life Scope #991,Nihon Kohden Corp,Nihon Kohden,2010-12-20,18,2
PRK300,Infusion Pump,17,1,0,2,1,1,37.57,1,2,15202.3,USA,Sigma Spectrum #255,Baxter Healthcare Corp,Sigma,2006-08-13,25,2
PRK358,Physiologic Monitoring System,22,1,0,1,2,1,140.35,0,2,209.01,Japan,Life Scope #313,Nihon Kohden Corp,Nihon Kohden,2000-08-11,17,2
PRK300,Infusion Pump,21,1,1,2,1,1,15.1,1,2,23.7,Ireland,Alaris GP #445,Medtronic,Alaris,2009-01-06,22,3
PRK358,Infusion Pump,16,1,0,2,1,1,0.0,0,2,0.0,USA,Sigma Spectrum #249,Baxter Healthcare Corp,Sigma,2013-10-22,,1
PRK358,Infusion Pump,4,0,1,2,1,1,543.32,0,2,147878.0,USA,Sigma Spectrum #976,Baxter Healthcare Corp,Sigma,2007-11-10,22,3
PRK341,Sphygmomanometers,3,0,0,1,1,1,275.66,1,2,1234.43,USA,DS66 #118,Welch Allyn Inc,Welch Allyn,1999-11-18,18,2
PRK300,Infusion Pump,1,0,0,2,1,1,298.12,0,2,9945.25,USA,Sigma Spectrum #514,Baxter Healthcare Corp,Sigma,2006-03-24,37,2
PRK341,Infusion Pump,3,1,2,2,1,1,270.49,1,2,585.59,USA,Sigma Spectrum #515,Baxter Healthcare Corp,Sigma,2008-08-13,34,2
